date,sleep_hours,work_hours,screen_time,tasks_planned,tasks_completed,exercise_minutes,break_minutes,meetings,social_media_minutes,mood_score,previous_productivity,productivity_score,task_completion_rate,disruption_risk
2121-11-02,6.6,7.4,1.2,7,4,45,66,5,97.0,9,28.96,84.64,0.57,LOW
2121-11-03,5.4,6.0,2.9,3,2,60,39,5,88.0,3,84.64,48.06,0.67,HIGH
2121-11-04,6.8,5.4,2.2,4,3,30,17,5,98.0,2,48.06,49.26,0.75,HIGH
2121-11-05,7.3,7.0,4.6,2,1,0,90,3,89.0,3,49.26,37.92,0.5,HIGH
2121-11-06,4.8,4.4,10.9,7,5,60,94,2,84.0,2,37.92,18.83,0.71,HIGH
2121-11-07,8.4,5.6,6.5,4,2,30,67,4,84.0,10,18.83,69.96,0.5,MEDIUM
2121-11-08,6.4,5.0,3.9,9,6,0,88,2,21.0,2,69.96,46.81,0.67,HIGH
2121-11-09,8.3,7.4,5.3,8,7,45,74,5,79.0,3,46.81,59.07,0.88,HIGH
2121-11-10,7.0,5.4,5.1,1,0,0,49,4,97.0,4,59.07,34.13,0.0,MEDIUM
2121-11-11,7.4,6.3,9.2,7,4,15,84,5,59.0,6,34.13,48.41,0.57,HIGH
2121-11-12,5.9,6.3,1.0,9,4,0,15,2,89.0,3,48.41,57.06,0.44,HIGH
2121-11-13,6.5,7.0,4.2,6,4,0,55,5,41.0,3,57.06,55.55,0.67,HIGH
2121-11-14,8.0,5.0,3.3,7,5,0,110,3,164.0,9,55.55,72.31,0.71,LOW
2121-11-15,6.8,8.4,5.6,7,2,30,25,3,31.0,1,72.31,44.18,0.29,HIGH
2121-11-16,5.3,8.1,6.3,6,5,0,21,4,0.0,6,44.18,63.38,0.83,MEDIUM
2121-11-17,7.2,9.8,5.4,2,1,30,106,5,99.0,2,63.38,57.35,0.5,HIGH
2121-11-18,7.6,4.2,4.2,2,1,0,111,4,8.0,1,57.35,48.04,0.5,HIGH
2121-11-19,9.1,6.4,8.2,7,6,0,77,1,71.0,1,48.04,46.47,0.86,HIGH
2121-11-20,8.7,2.8,4.6,8,7,45,76,5,29.0,9,46.47,80.18,0.88,LOW
2121-11-21,6.9,3.8,5.3,6,5,0,119,4,74.0,10,80.18,67.37,0.83,LOW
2121-11-22,6.2,7.5,5.0,3,2,45,79,3,27.0,5,67.37,60.82,0.67,MEDIUM
2121-11-23,6.7,5.8,7.9,2,1,30,18,5,0.0,7,60.82,56.01,0.5,MEDIUM
2121-11-24,6.2,4.1,2.7,6,3,30,119,1,84.0,1,56.01,40.78,0.5,HIGH
2121-11-25,7.8,7.6,4.8,7,2,45,88,5,110.0,3,40.78,55.79,0.29,HIGH
2121-11-26,8.6,6.7,1.0,4,1,0,46,3,47.0,9,55.79,88.84,0.25,LOW
2121-11-27,8.9,1.2,5.2,1,0,45,11,0,108.0,9,88.84,51.18,0.0,LOW
2121-11-28,6.4,8.2,7.8,7,2,45,106,3,130.0,8,51.18,61.39,0.29,MEDIUM
2121-11-29,6.2,6.1,8.2,5,4,30,33,1,49.0,9,61.39,63.74,0.8,HIGH
2121-11-30,6.4,4.9,6.5,1,0,90,108,5,93.0,1,63.74,31.99,0.0,HIGH
2121-12-01,4.1,3.3,6.7,9,6,0,107,0,58.0,3,31.99,23.71,0.67,HIGH
2121-12-02,5.2,6.9,6.4,1,0,45,94,5,25.0,8,23.71,56.18,0.0,MEDIUM
2121-12-03,6.9,5.0,8.2,1,0,90,14,2,133.0,7,56.18,44.02,0.0,HIGH
2121-12-04,7.6,5.7,10.6,5,1,0,64,4,16.0,9,44.02,41.99,0.2,HIGH
2121-12-05,7.7,6.1,4.6,7,6,0,102,3,30.0,6,41.99,74.68,0.86,LOW
2121-12-06,5.8,7.0,2.3,6,5,60,110,5,83.0,6,74.68,83.24,0.83,MEDIUM
2121-12-07,6.3,6.6,2.6,7,3,45,46,2,55.0,1,83.24,56.28,0.43,HIGH
2121-12-08,6.6,9.0,2.2,9,7,0,50,3,113.0,2,56.28,67.2,0.78,HIGH
2121-12-09,6.4,2.4,6.9,6,5,0,62,4,84.0,10,67.2,65.93,0.83,MEDIUM
2121-12-10,8.0,4.9,11.0,6,3,90,59,4,52.0,4,65.93,43.62,0.5,HIGH
2121-12-11,5.0,8.2,6.8,9,8,90,116,3,91.0,8,43.62,59.18,0.89,MEDIUM
2121-12-12,5.3,10.1,3.3,9,4,0,71,2,78.0,9,59.18,69.27,0.44,MEDIUM
2121-12-13,6.6,8.3,7.1,3,2,0,100,0,62.0,4,69.27,55.44,0.67,MEDIUM
2121-12-14,5.0,7.0,4.5,6,1,45,93,1,58.0,9,55.44,54.54,0.17,HIGH
2121-12-15,4.1,7.8,8.6,1,0,30,63,5,65.0,1,54.54,21.35,0.0,HIGH
2121-12-16,4.8,7.7,4.8,6,3,0,26,1,48.0,6,21.35,53.88,0.5,HIGH
2121-12-17,6.6,4.8,5.9,9,5,0,47,2,67.0,3,53.88,52.01,0.56,HIGH
2121-12-18,7.9,7.2,1.0,3,2,60,84,5,88.0,1,52.01,72.93,0.67,HIGH
2121-12-19,8.0,4.1,4.7,1,0,0,119,3,55.0,1,72.93,31.57,0.0,HIGH
2121-12-20,9.4,6.3,1.0,7,6,0,84,5,124.0,4,31.57,80.16,0.86,MEDIUM
2121-12-21,7.2,5.0,4.7,4,2,0,37,0,30.0,6,80.16,57.27,0.5,LOW
2121-12-22,7.4,7.0,3.2,4,3,45,113,4,23.0,4,57.27,72.91,0.75,MEDIUM
2121-12-23,6.6,4.9,9.6,9,6,0,73,5,19.0,4,72.91,29.48,0.67,HIGH
2121-12-24,6.7,6.2,7.3,3,0,15,77,0,68.0,3,29.48,36.59,0.0,HIGH
2121-12-25,10.0,4.0,4.2,5,3,30,21,2,12.0,10,36.59,86.58,0.6,LOW
2121-12-26,7.4,5.3,5.1,2,0,60,62,0,76.0,8,86.58,66.83,0.0,LOW
2121-12-27,7.5,8.3,8.5,8,3,90,104,5,0.0,10,66.83,78.48,0.38,HIGH
2121-12-28,5.3,2.3,1.0,4,2,15,82,4,65.0,8,78.48,58.24,0.5,MEDIUM
2121-12-29,7.6,6.1,5.6,4,3,45,22,2,12.0,10,58.24,80.88,0.75,LOW
2121-12-30,8.0,8.8,2.4,9,8,90,107,2,103.0,3,80.88,72.18,0.89,HIGH
2121-12-31,8.7,7.8,8.3,4,1,30,73,2,28.0,4,72.18,55.12,0.25,HIGH
2122-01-01,7.9,6.2,3.8,9,2,0,61,0,0.0,1,55.12,53.72,0.22,HIGH
2122-01-02,6.8,7.5,5.3,7,6,0,65,4,73.0,9,53.72,65.06,0.86,LOW
2122-01-03,6.7,4.5,6.7,1,0,0,101,4,121.0,5,65.06,26.68,0.0,MEDIUM
2122-01-04,6.9,7.5,8.4,8,4,0,89,4,105.0,1,26.68,36.14,0.5,HIGH
2122-01-05,7.2,8.5,6.5,4,1,30,73,5,10.0,5,36.14,53.57,0.25,MEDIUM
2122-01-06,8.9,6.5,10.3,8,7,0,69,5,78.0,2,53.57,45.01,0.88,HIGH
2122-01-07,8.6,8.0,3.4,4,3,0,98,1,152.0,6,45.01,70.02,0.75,LOW
2122-01-08,8.1,4.0,5.5,3,2,15,115,2,0.0,6,70.02,65.72,0.67,LOW
2122-01-09,10.0,3.7,5.1,6,5,90,89,4,68.0,3,65.72,65.22,0.83,HIGH
2122-01-10,4.0,7.6,1.0,4,1,0,99,3,31.0,2,65.22,44.69,0.25,HIGH
2122-01-11,6.3,10.9,3.6,8,4,0,79,4,73.0,8,44.69,76.92,0.5,MEDIUM
2122-01-12,7.0,6.2,5.4,7,2,90,117,5,122.0,7,76.92,62.63,0.29,LOW
2122-01-13,6.0,7.8,1.0,6,3,30,25,4,2.0,7,62.63,75.71,0.5,MEDIUM
2122-01-14,5.6,0.1,2.0,7,6,30,114,4,1.0,4,75.71,56.28,0.86,MEDIUM
2122-01-15,4.4,7.2,5.1,8,2,0,102,0,68.0,1,56.28,28.93,0.25,HIGH
2122-01-16,6.5,5.0,3.2,7,6,45,89,0,59.0,8,28.93,77.75,0.86,LOW
2122-01-17,8.3,10.0,4.9,7,6,30,107,2,58.0,9,77.75,96.18,0.86,LOW
2122-01-18,8.2,7.5,10.0,7,6,45,35,0,67.0,4,96.18,53.6,0.86,HIGH
2122-01-19,5.9,6.2,3.8,3,1,0,75,1,137.0,8,53.6,54.3,0.33,MEDIUM
2122-01-20,7.3,4.9,4.4,7,3,90,63,3,60.0,8,54.3,64.24,0.43,LOW
2122-01-21,9.0,8.6,2.7,7,3,0,78,5,61.0,6,64.24,77.45,0.43,LOW
2122-01-22,4.7,8.6,9.5,7,5,0,67,2,0.0,2,77.45,30.03,0.71,HIGH
2122-01-23,6.8,4.4,3.9,9,8,60,27,3,78.0,3,30.03,50.72,0.89,HIGH
2122-01-24,7.4,8.3,7.1,1,0,0,52,0,6.0,1,50.72,41.25,0.0,HIGH
2122-01-25,7.0,8.0,4.1,4,1,0,14,0,34.0,2,41.25,54.94,0.25,HIGH
2122-01-26,8.3,6.6,5.4,5,2,45,97,5,52.0,5,54.94,68.38,0.4,MEDIUM
2122-01-27,4.8,7.7,7.2,2,1,30,81,3,49.0,3,68.38,31.87,0.5,HIGH
2122-01-28,5.5,7.1,2.7,7,2,30,35,4,59.0,7,31.87,56.32,0.29,MEDIUM
2122-01-29,8.0,3.9,5.2,7,6,30,63,3,37.0,8,56.32,77.21,0.86,LOW
2122-01-30,4.4,6.7,5.0,3,1,90,113,1,91.0,7,77.21,50.44,0.33,HIGH
2122-01-31,8.2,5.7,3.2,3,1,90,88,4,73.0,9,50.44,79.28,0.33,LOW
2122-02-01,7.7,3.8,5.2,3,1,0,113,0,14.0,2,79.28,46.73,0.33,HIGH
2122-02-02,8.1,4.4,10.1,8,3,30,93,4,129.0,8,46.73,51.93,0.38,HIGH
2122-02-03,6.3,2.7,7.3,3,1,30,45,5,34.0,2,51.93,28.83,0.33,HIGH
2122-02-04,7.8,2.5,3.2,6,4,30,82,5,75.0,7,28.83,74.81,0.67,LOW
2122-02-05,5.2,4.8,6.9,3,1,30,26,3,52.0,8,74.81,42.25,0.33,MEDIUM
2122-02-06,6.4,8.2,6.8,1,0,30,119,0,49.0,2,42.25,32.1,0.0,HIGH
2122-02-07,7.1,3.4,2.6,9,3,0,97,2,24.0,7,32.1,70.39,0.33,LOW
2122-02-08,5.7,3.6,5.0,6,5,0,108,0,15.0,9,70.39,65.73,0.83,MEDIUM
2122-02-09,7.3,9.8,4.8,9,4,15,66,5,90.0,6,65.73,63.22,0.44,LOW
2122-02-10,5.3,4.1,4.0,3,2,0,28,1,50.0,10,63.22,74.83,0.67,MEDIUM
2122-02-11,7.4,6.1,8.1,9,3,30,48,4,39.0,3,74.83,44.34,0.33,HIGH
2122-02-12,9.6,7.0,1.5,2,0,90,68,5,31.0,3,44.34,72.56,0.0,HIGH
2122-02-13,5.1,5.6,1.0,7,6,0,88,1,84.0,8,72.56,67.0,0.86,MEDIUM
2122-02-14,7.0,5.9,8.1,1,0,30,119,4,71.0,2,67.0,24.54,0.0,HIGH
2122-02-15,4.6,4.4,3.0,6,5,30,73,3,56.0,6,24.54,58.71,0.83,HIGH
2122-02-16,5.8,4.7,8.4,9,8,15,18,5,161.0,9,58.71,54.05,0.89,HIGH
2122-02-17,8.1,6.6,3.8,3,1,15,89,1,124.0,9,54.05,80.92,0.33,LOW
2122-02-18,6.4,3.6,3.5,3,1,45,111,3,93.0,10,80.92,63.97,0.33,MEDIUM
2122-02-19,8.1,8.9,7.3,8,4,30,75,4,9.0,6,63.97,68.74,0.5,MEDIUM
2122-02-20,7.5,2.4,7.2,3,2,0,28,4,45.0,5,68.74,51.15,0.67,MEDIUM
2122-02-21,6.9,6.4,4.3,6,5,0,29,0,55.0,6,51.15,71.89,0.83,LOW
2122-02-22,5.5,3.9,7.7,9,7,30,19,2,1.0,2,71.89,35.0,0.78,HIGH
2122-02-23,8.0,6.9,4.2,4,2,0,104,1,0.0,1,35.0,54.74,0.5,HIGH
2122-02-24,7.5,4.1,7.3,3,1,45,22,1,107.0,9,54.74,59.32,0.33,MEDIUM
2122-02-25,4.7,7.2,5.1,7,5,0,113,0,75.0,1,59.32,35.85,0.71,HIGH
2122-02-26,5.6,7.6,5.9,9,8,0,25,4,56.0,1,35.85,44.33,0.89,HIGH
2122-02-27,4.0,7.8,5.6,2,1,90,75,1,73.0,1,44.33,32.85,0.5,HIGH
2122-02-28,5.0,5.0,1.6,6,2,30,95,3,100.0,10,32.85,80.07,0.33,HIGH
2122-03-01,6.5,9.0,4.2,6,2,0,24,3,82.0,3,80.07,56.92,0.33,HIGH
2122-03-02,5.4,6.1,3.5,6,2,0,20,2,61.0,2,56.92,39.6,0.33,HIGH
2122-03-03,5.8,5.9,8.5,2,1,90,119,5,68.0,1,39.6,37.19,0.5,HIGH
2122-03-04,9.1,7.1,2.2,4,1,60,63,5,65.0,8,37.19,82.54,0.25,LOW
2122-03-05,8.5,2.7,5.9,7,6,15,100,4,49.0,4,82.54,57.12,0.86,MEDIUM
2122-03-06,6.0,5.5,2.5,7,5,0,45,3,129.0,5,57.12,59.23,0.71,MEDIUM
2122-03-07,8.2,6.7,1.7,2,1,0,69,3,13.0,3,59.23,72.06,0.5,HIGH
2122-03-08,8.8,4.8,7.3,6,1,30,108,2,60.0,3,72.06,40.83,0.17,HIGH
2122-03-09,7.9,5.9,5.6,9,6,30,31,5,25.0,8,40.83,88.28,0.67,LOW
2122-03-10,7.4,9.3,4.0,9,6,45,25,4,63.0,10,88.28,87.27,0.67,LOW
2122-03-11,8.6,4.4,4.1,5,4,45,74,1,99.0,2,87.27,68.45,0.8,HIGH
2122-03-12,8.2,7.6,5.2,7,5,30,83,0,81.0,7,68.45,66.7,0.71,LOW
2122-03-13,5.2,4.7,7.3,1,0,30,116,2,63.0,4,66.7,27.26,0.0,MEDIUM
2122-03-14,6.7,6.2,1.5,3,1,30,115,5,85.0,3,27.26,62.12,0.33,HIGH
2122-03-15,6.2,7.1,6.7,2,1,0,32,2,140.0,2,62.12,41.43,0.5,HIGH
2122-03-16,8.7,7.6,7.2,5,3,15,76,0,111.0,10,41.43,76.17,0.6,MEDIUM
2122-03-17,6.1,6.7,8.3,1,0,15,60,1,79.0,7,76.17,38.31,0.0,HIGH
2122-03-18,5.9,7.5,4.4,4,3,60,75,2,0.0,8,38.31,73.73,0.75,MEDIUM
2122-03-19,8.5,5.6,3.1,5,3,30,40,0,66.0,6,73.73,68.06,0.6,LOW
2122-03-20,7.4,5.1,7.9,8,5,15,55,3,24.0,10,68.06,72.22,0.62,MEDIUM
2122-03-21,10.0,8.1,8.2,3,2,30,10,3,0.0,3,72.22,59.95,0.67,HIGH
2122-03-22,5.7,2.3,1.9,1,0,15,20,1,74.0,1,59.95,34.71,0.0,HIGH
2122-03-23,6.2,5.2,9.0,6,3,15,112,0,0.0,1,34.71,27.75,0.5,HIGH
2122-03-24,8.7,5.5,2.9,2,1,30,69,4,46.0,2,27.75,71.21,0.5,HIGH
2122-03-25,5.1,6.4,8.0,6,4,60,87,3,31.0,3,71.21,34.29,0.67,HIGH
2122-03-26,9.0,7.8,5.8,8,4,90,36,2,11.0,3,34.29,69.67,0.5,HIGH
2122-03-27,5.2,6.4,5.4,3,1,15,11,4,37.0,7,69.67,54.07,0.33,MEDIUM
2122-03-28,7.9,5.6,2.6,8,5,0,68,2,33.0,10,54.07,86.85,0.62,LOW
2122-03-29,4.2,7.7,6.6,7,2,0,12,3,30.0,9,86.85,60.9,0.29,HIGH
2122-03-30,7.1,6.6,7.1,5,4,60,44,3,127.0,10,60.9,76.51,0.8,MEDIUM
2122-03-31,4.9,6.3,4.4,3,2,30,85,0,70.0,1,76.51,30.05,0.67,HIGH
2122-04-01,9.9,9.2,2.1,9,8,0,49,5,46.0,3,30.05,86.17,0.89,HIGH
2122-04-02,5.4,7.9,1.0,4,3,0,55,4,79.0,5,86.17,68.79,0.75,MEDIUM
2122-04-03,5.8,11.3,7.2,2,0,0,13,3,23.0,10,68.79,60.15,0.0,MEDIUM
2122-04-04,7.8,2.1,1.9,3,2,30,90,3,122.0,6,60.15,71.79,0.67,LOW
2122-04-05,6.1,8.6,1.6,9,8,60,60,1,77.0,9,71.79,86.27,0.89,MEDIUM
2122-04-06,8.0,9.0,2.8,3,1,30,99,0,100.0,9,86.27,86.01,0.33,LOW
2122-04-07,5.9,4.6,6.1,5,1,60,119,5,153.0,4,86.01,31.55,0.2,MEDIUM
2122-04-08,5.8,5.8,9.8,1,0,0,66,0,69.0,5,31.55,17.21,0.0,HIGH
2122-04-09,7.0,6.2,4.3,5,2,0,66,2,92.0,9,17.21,63.82,0.4,LOW
2122-04-10,5.2,5.1,2.9,3,1,30,86,3,27.0,10,63.82,67.29,0.33,MEDIUM
2122-04-11,7.6,5.3,6.5,6,4,15,35,2,54.0,4,67.29,52.73,0.67,MEDIUM
2122-04-12,8.3,12.0,1.6,8,2,60,84,0,80.0,9,52.73,86.2,0.25,LOW
2122-04-13,7.8,6.0,2.4,8,5,0,98,4,59.0,4,86.2,56.15,0.62,MEDIUM
2122-04-14,8.0,7.2,5.3,7,2,30,88,0,74.0,8,56.15,73.91,0.29,LOW
2122-04-15,4.1,6.7,9.0,3,2,90,18,2,139.0,9,73.91,45.7,0.67,HIGH
2122-04-16,6.3,6.2,7.2,2,1,15,109,4,54.0,5,45.7,43.73,0.5,MEDIUM
2122-04-17,6.7,3.8,10.9,5,2,30,97,5,121.0,10,43.73,51.11,0.4,HIGH
2122-04-18,9.2,7.9,3.5,4,3,0,68,5,13.0,3,51.11,64.58,0.75,HIGH
2122-04-19,6.1,5.9,5.7,3,1,0,21,1,30.0,1,64.58,38.28,0.33,HIGH
2122-04-20,4.0,2.9,1.0,1,0,90,12,3,44.0,9,38.28,66.49,0.0,HIGH
2122-04-21,5.5,6.3,5.0,4,1,90,25,5,115.0,10,66.49,58.14,0.25,MEDIUM
2122-04-22,6.0,6.6,4.3,4,2,90,105,0,104.0,10,58.14,73.54,0.5,MEDIUM
2122-04-23,4.0,8.3,7.8,3,2,90,81,4,71.0,2,73.54,31.51,0.67,HIGH
2122-04-24,8.5,3.3,4.6,4,2,45,79,5,12.0,10,31.51,80.0,0.5,LOW
2122-04-25,4.6,5.8,6.1,2,1,0,35,2,116.0,5,80.0,40.28,0.5,HIGH
2122-04-26,7.7,4.6,3.4,7,3,0,57,4,187.0,1,40.28,35.4,0.43,HIGH
2122-04-27,5.4,4.3,8.0,4,2,0,81,1,23.0,7,35.4,40.47,0.5,HIGH
2122-04-28,9.3,6.5,6.3,5,3,0,101,4,138.0,2,40.47,58.54,0.6,HIGH
2122-04-29,6.6,5.1,6.7,5,2,90,112,4,60.0,1,58.54,40.2,0.4,HIGH
2122-04-30,6.3,7.0,5.1,7,4,30,72,4,58.0,5,40.2,60.28,0.57,MEDIUM
2122-05-01,7.8,4.2,3.6,4,2,90,47,3,98.0,9,60.28,76.43,0.5,LOW
2122-05-02,5.5,5.7,6.0,2,1,0,99,2,33.0,10,76.43,55.07,0.5,MEDIUM
2122-05-03,7.9,6.6,3.9,7,5,0,14,3,20.0,1,55.07,48.03,0.71,HIGH
2122-05-04,6.3,6.8,4.4,6,1,0,77,2,46.0,6,48.03,64.32,0.17,MEDIUM
2122-05-05,6.1,6.4,6.3,4,2,60,89,0,33.0,10,64.32,77.94,0.5,MEDIUM
2122-05-06,6.9,5.9,10.1,8,5,0,25,3,148.0,3,77.94,33.77,0.62,HIGH
2122-05-07,5.4,4.8,5.5,8,6,0,22,1,92.0,1,33.77,30.72,0.75,HIGH
2122-05-08,6.7,9.2,4.6,7,4,30,94,3,54.0,6,30.72,63.97,0.57,LOW
2122-05-09,7.5,6.4,7.7,1,0,0,119,0,68.0,8,63.97,48.86,0.0,MEDIUM
2122-05-10,4.0,3.7,3.8,2,1,0,114,2,92.0,10,48.86,57.44,0.5,HIGH
2122-05-11,8.6,2.1,6.0,3,1,30,113,3,23.0,10,57.44,55.34,0.33,LOW
2122-05-12,8.2,8.4,9.5,4,3,30,13,1,28.0,2,55.34,48.33,0.75,HIGH
2122-05-13,4.2,3.4,6.0,5,3,15,59,4,110.0,8,48.33,45.69,0.6,HIGH
2122-05-14,4.0,6.4,8.0,2,1,0,10,4,15.0,10,45.69,50.79,0.5,HIGH
2122-05-15,8.3,3.6,4.5,1,0,90,55,5,63.0,7,50.79,59.98,0.0,LOW
2122-05-16,8.1,6.3,3.9,3,1,60,80,2,55.0,5,59.98,69.99,0.33,MEDIUM
2122-05-17,7.9,6.6,5.3,1,0,30,47,1,92.0,7,69.99,55.31,0.0,LOW
2122-05-18,4.9,7.6,4.7,3,2,0,82,3,12.0,1,55.31,52.77,0.67,HIGH
2122-05-19,9.7,5.8,4.9,5,4,30,68,1,118.0,10,52.77,86.38,0.8,LOW
2122-05-20,5.9,5.8,3.2,4,1,0,46,0,52.0,4,86.38,45.1,0.25,MEDIUM
2122-05-21,7.4,3.9,3.8,4,3,30,45,5,60.0,9,45.1,76.17,0.75,LOW
2122-05-22,7.4,5.5,4.0,3,1,0,45,4,53.0,10,76.17,75.52,0.33,LOW
2122-05-23,9.4,6.1,6.9,3,2,30,29,1,55.0,6,75.52,57.97,0.67,MEDIUM
2122-05-24,7.2,6.1,6.6,9,3,0,53,0,59.0,7,57.97,48.37,0.33,MEDIUM
2122-05-25,7.6,5.7,4.1,8,2,0,28,5,68.0,9,48.37,65.25,0.25,LOW
2122-05-26,6.9,3.9,1.6,5,4,0,39,0,40.0,10,65.25,84.43,0.8,LOW
2122-05-27,5.2,3.4,5.9,6,2,0,10,3,114.0,10,84.43,35.14,0.33,MEDIUM
2122-05-28,4.0,9.0,3.6,5,2,15,49,3,27.0,8,35.14,57.93,0.4,HIGH
2122-05-29,7.0,7.2,4.3,3,2,30,95,1,156.0,2,57.93,48.37,0.67,HIGH
2122-05-30,4.9,10.7,2.4,4,3,15,90,1,11.0,5,48.37,71.76,0.75,HIGH
2122-05-31,7.5,6.8,6.2,1,0,45,43,2,66.0,9,71.76,56.21,0.0,MEDIUM
2122-06-01,7.2,7.3,9.8,4,3,0,99,4,54.0,10,56.21,61.62,0.75,HIGH
2122-06-02,7.2,4.2,2.9,8,7,0,33,3,56.0,2,61.62,56.97,0.88,HIGH
2122-06-03,5.4,8.9,1.0,3,1,0,117,1,67.0,5,56.97,57.27,0.33,MEDIUM
2122-06-04,8.6,2.3,1.0,6,4,0,103,1,63.0,5,57.27,74.67,0.67,MEDIUM
2122-06-05,7.7,7.3,8.3,2,1,60,64,3,96.0,6,74.67,52.85,0.5,HIGH
2122-06-06,5.2,6.2,1.0,8,7,0,64,1,68.0,1,52.85,52.7,0.88,HIGH
2122-06-07,10.0,8.9,9.7,4,3,60,105,1,81.0,4,52.7,59.72,0.75,HIGH
2122-06-08,6.7,5.7,2.4,1,0,0,25,0,0.0,5,59.72,48.26,0.0,MEDIUM
2122-06-09,5.0,6.1,5.3,2,1,60,56,4,100.0,3,48.26,39.6,0.5,HIGH
2122-06-10,5.9,2.1,7.2,8,6,60,116,2,70.0,9,39.6,55.64,0.75,MEDIUM
2122-06-11,4.7,2.2,5.4,8,4,0,91,0,53.0,3,55.64,31.76,0.5,HIGH
2122-06-12,9.0,6.7,4.6,4,2,15,81,0,0.0,4,31.76,68.02,0.5,MEDIUM
2122-06-13,8.6,8.3,3.1,8,3,30,95,0,64.0,1,68.02,57.96,0.38,HIGH
2122-06-14,8.1,6.6,6.4,5,1,0,85,2,67.0,2,57.96,46.36,0.2,HIGH
2122-06-15,7.8,5.7,6.9,3,1,0,92,0,66.0,2,46.36,42.7,0.33,HIGH
2122-06-16,8.9,6.6,5.6,4,3,90,17,0,75.0,2,42.7,71.14,0.75,HIGH
2122-06-17,6.6,6.4,4.7,8,6,30,35,3,64.0,8,71.14,73.78,0.75,LOW
2122-06-18,7.6,7.3,4.6,7,5,90,110,0,89.0,2,73.78,72.07,0.71,HIGH
2122-06-19,5.8,4.1,1.0,1,0,0,63,4,141.0,6,72.07,44.56,0.0,MEDIUM
2122-06-20,6.8,6.5,6.1,6,1,0,102,2,88.0,3,44.56,35.22,0.17,HIGH
2122-06-21,7.7,4.0,7.4,1,0,15,38,3,26.0,2,35.22,39.11,0.0,HIGH
2122-06-22,4.0,8.2,3.6,1,0,90,18,5,91.0,2,39.11,42.08,0.0,HIGH
2122-06-23,6.1,3.8,7.4,9,7,0,34,2,124.0,6,42.08,41.33,0.78,MEDIUM
2122-06-24,7.2,5.6,2.9,4,2,30,111,1,0.0,2,41.33,62.01,0.5,HIGH
2122-06-25,6.9,7.2,7.5,4,2,0,47,4,93.0,5,62.01,40.32,0.5,MEDIUM
2122-06-26,6.3,3.4,1.2,7,3,0,112,1,45.0,2,40.32,40.55,0.43,HIGH
2122-06-27,7.9,4.4,3.8,9,3,0,112,5,157.0,7,40.55,54.81,0.33,LOW
2122-06-28,5.9,10.5,6.5,6,2,90,23,3,119.0,7,54.81,65.76,0.33,MEDIUM
2122-06-29,5.2,7.9,3.5,4,2,0,20,5,48.0,5,65.76,53.35,0.5,MEDIUM
2122-06-30,8.8,6.7,1.0,8,7,45,83,1,100.0,9,53.35,100.0,0.88,LOW
2122-07-01,8.6,7.3,7.5,1,0,0,39,1,113.0,2,100.0,38.91,0.0,HIGH
2122-07-02,6.1,2.6,4.1,9,6,0,101,2,26.0,7,38.91,63.18,0.67,MEDIUM
2122-07-03,6.9,7.3,4.4,4,2,0,36,5,105.0,10,63.18,71.88,0.5,LOW
2122-07-04,8.3,9.9,6.7,7,5,15,98,4,54.0,7,71.88,64.05,0.71,MEDIUM
2122-07-05,7.1,5.0,5.5,8,2,90,103,3,96.0,3,64.05,41.28,0.25,HIGH
2122-07-06,7.8,9.6,5.9,1,0,45,69,1,49.0,4,41.28,63.21,0.0,MEDIUM
2122-07-07,7.7,5.1,3.0,4,2,0,18,3,97.0,8,63.21,74.59,0.5,LOW
2122-07-08,6.5,6.2,10.0,1,0,15,50,1,72.0,3,74.59,24.37,0.0,HIGH
2122-07-09,7.8,3.3,6.5,1,0,45,96,5,7.0,6,24.37,50.5,0.0,MEDIUM
2122-07-10,5.6,6.9,8.5,9,4,0,19,4,68.0,5,50.5,34.04,0.44,HIGH
2122-07-11,7.6,6.3,3.5,6,2,60,21,1,90.0,3,34.04,48.96,0.33,HIGH
2122-07-12,6.9,5.6,4.3,1,0,90,111,0,56.0,3,48.96,55.28,0.0,HIGH
2122-07-13,6.5,4.3,3.8,3,2,45,74,0,77.0,4,55.28,60.64,0.67,MEDIUM
2122-07-14,5.1,6.5,3.2,4,3,15,36,3,80.0,10,60.64,81.74,0.75,MEDIUM
2122-07-15,7.2,4.7,3.1,9,6,30,69,4,98.0,3,81.74,48.6,0.67,HIGH
2122-07-16,7.1,8.2,7.7,7,6,15,54,5,75.0,2,48.6,45.88,0.86,HIGH
2122-07-17,5.7,6.5,4.0,8,7,0,93,4,36.0,4,45.88,61.84,0.88,MEDIUM
2122-07-18,4.6,5.0,6.3,6,4,0,41,1,36.0,6,61.84,38.8,0.67,HIGH
2122-07-19,4.5,8.0,2.2,8,5,0,13,0,81.0,4,38.8,65.83,0.62,HIGH
2122-07-20,6.6,5.1,3.0,9,3,60,33,1,31.0,3,65.83,44.0,0.33,HIGH
2122-07-21,7.5,7.9,8.5,8,5,0,67,4,22.0,8,44.0,65.62,0.62,HIGH
2122-07-22,9.8,6.2,6.6,1,0,0,17,0,41.0,9,65.62,72.78,0.0,MEDIUM
2122-07-23,6.9,2.2,4.8,8,7,0,43,4,44.0,3,72.78,45.99,0.88,HIGH
2122-07-24,4.6,7.2,3.7,3,2,15,98,4,51.0,6,45.99,70.9,0.67,HIGH
