sleep_hours,work_hours,screen_time,exercise_minutes,mood_score,productivity_score,burnout_risk
7.7,7.9,10.3,15,1,45.3,High
9.6,6.4,10.5,30,3,66.5,Medium
7.6,6.1,5.4,30,1,56.5,Medium
7.4,3.6,5.1,0,2,53.2,Medium
7.0,7.5,7.5,30,4,68.9,Medium
4.8,7.4,7.4,15,3,58.4,High
8.9,8.9,5.5,15,6,93.1,Medium
6.1,7.7,2.9,0,5,78.9,Medium
7.7,7.2,6.8,0,5,68.0,Medium
4.8,10.1,7.4,0,10,64.8,High
5.3,4.6,7.8,60,7,64.3,Low
9.0,8.7,6.9,15,7,86.6,Medium
6.5,3.8,5.3,0,9,66.8,Low
9.0,5.7,8.5,0,8,79.1,Low
6.9,4.8,6.2,0,3,52.9,Medium
4.4,9.2,4.8,30,2,51.1,High
8.2,7.4,5.5,0,1,63.5,Medium
6.2,7.5,1.6,30,10,93.7,Low
8.0,5.1,5.5,15,6,68.4,Low
7.0,6.8,7.7,45,4,66.8,Medium
4.8,5.8,6.8,15,3,51.1,High
7.2,8.3,9.8,30,2,54.6,High
10.1,5.3,5.3,45,2,74.3,Low
7.7,10.4,7.2,15,4,69.6,High
6.9,3.8,8.0,45,1,49.3,Medium
8.5,5.7,11.9,30,6,59.2,Medium
7.3,11.2,6.4,15,10,83.2,Medium
7.3,6.5,3.4,30,5,75.4,Low
5.5,4.6,8.1,90,10,70.9,Low
7.3,8.0,10.7,30,9,79.8,Medium
8.4,6.5,5.2,60,2,76.0,Low
5.8,5.7,8.1,0,9,65.5,Medium
9.0,5.1,9.1,30,9,80.3,Low
6.9,13.6,8.5,60,10,82.8,High
5.8,6.9,6.3,15,9,81.3,Medium
8.4,3.3,4.3,90,10,91.4,Low
6.6,10.8,5.8,0,10,80.5,Medium
8.1,8.8,7.1,60,4,72.5,Medium
6.6,5.8,8.3,15,5,60.2,Medium
6.9,5.4,6.8,0,8,71.1,Low
7.7,9.0,5.1,60,8,86.5,Low
7.4,7.0,7.4,0,1,52.0,High
4.2,3.3,8.2,0,10,48.4,Low
5.4,11.4,6.9,0,1,39.1,High
8.3,6.5,3.9,30,10,98.6,Low
6.8,10.8,5.5,90,6,80.6,Medium
6.3,10.3,8.4,0,7,68.3,Medium
5.1,5.3,2.5,30,2,58.7,Medium
5.5,9.8,1.0,0,2,64.0,High
4.2,6.1,9.8,45,5,57.8,High
6.9,3.4,7.3,0,9,65.5,Low
6.2,6.6,7.5,0,5,58.8,High
5.6,8.4,3.3,0,8,81.6,Medium
6.9,6.5,7.8,30,8,72.1,Low
7.5,6.8,6.7,60,5,76.2,Low
9.9,10.0,2.0,30,8,99.3,Low
4.9,7.7,9.6,0,8,61.1,High
8.6,5.6,6.4,30,5,70.2,Low
8.4,9.0,5.0,45,5,75.7,Low
5.9,7.9,5.1,0,4,56.2,High
7.3,2.0,1.0,0,1,48.7,Low
6.4,8.4,7.5,0,9,81.9,Medium
7.3,8.4,6.7,45,2,66.1,Medium
9.1,7.5,5.5,30,1,68.4,Medium
7.8,9.5,9.2,30,6,66.2,High
7.7,6.0,2.5,0,5,82.1,Low
6.4,8.2,4.5,15,1,58.8,High
4.9,4.1,3.9,90,7,70.2,Low
6.7,8.4,5.3,0,7,70.1,Medium
8.7,11.8,6.2,60,3,61.9,High
4.9,5.3,7.1,30,8,67.2,Medium
5.5,5.8,5.1,0,6,71.1,Medium
7.2,5.9,3.8,30,4,73.0,Low
5.6,7.8,10.2,60,10,78.9,Medium
5.9,5.2,12.0,15,10,68.6,Medium
6.4,8.4,6.4,60,10,92.3,Low
5.1,9.4,4.1,0,3,59.4,High
5.6,8.7,9.7,30,1,48.2,High
8.0,3.6,2.4,45,2,70.6,Low
5.2,9.7,5.2,60,2,62.3,High
4.8,9.6,4.3,30,5,65.3,High
6.1,9.3,3.1,30,4,74.5,Medium
8.0,8.3,5.3,0,2,64.3,High
6.7,8.0,3.8,0,9,88.5,Low
6.3,9.8,6.0,0,7,73.1,High
7.1,11.7,6.1,0,8,81.2,Medium
4.6,5.4,4.4,0,8,69.5,Low
7.7,9.9,5.1,15,2,65.0,High
7.5,7.3,5.4,90,5,81.8,Low
6.4,7.2,8.0,30,3,56.5,Medium
8.4,4.1,5.6,15,10,82.6,Low
5.4,6.9,8.1,90,9,80.0,Low
8.6,5.3,7.5,0,9,82.5,Low
7.2,6.5,7.4,30,6,65.9,Medium
6.5,5.1,9.5,30,4,55.4,Medium
7.0,6.5,3.2,0,8,81.3,Low
6.8,6.6,4.8,45,5,71.9,Low
8.7,7.7,10.4,0,3,62.0,High
5.5,3.9,5.4,0,8,62.8,Medium
5.9,4.3,1.0,0,6,73.6,Low
8.5,8.3,5.5,60,5,86.7,Low
6.2,5.7,6.3,30,1,54.6,Medium
8.3,9.9,1.0,30,3,87.8,Low
9.4,8.0,9.3,30,7,75.9,Low
6.4,8.8,4.2,0,3,66.4,High
8.0,10.6,6.8,30,1,56.0,High
5.4,6.8,5.4,15,8,76.0,Medium
8.1,6.2,2.8,0,7,79.3,Low
7.3,9.4,3.3,30,5,80.4,Medium
7.7,8.6,3.7,0,10,87.3,Low
6.1,7.1,8.7,0,5,58.6,High
4.7,10.6,5.6,45,6,66.6,High
7.7,7.0,4.7,30,7,81.8,Low
4.1,7.6,3.7,30,3,60.0,High
6.6,7.5,9.0,15,4,58.0,High
8.3,5.4,9.7,15,1,42.4,Medium
7.3,7.7,9.0,30,7,69.0,Medium
9.7,10.6,7.2,45,10,96.1,Low
8.4,8.5,6.7,30,2,72.5,Medium
6.1,7.6,3.0,90,7,94.2,Low
7.0,7.1,5.4,90,6,75.9,Low
6.9,8.2,4.3,15,4,78.5,Medium
4.8,9.1,1.4,45,2,72.9,Medium
5.7,8.8,8.6,30,7,65.1,High
6.2,6.8,4.3,30,7,75.9,Medium
4.1,8.2,9.0,0,5,49.9,High
7.1,8.6,8.2,30,9,82.8,Medium
6.7,5.3,7.4,60,3,58.1,Medium
4.7,7.9,7.5,45,9,77.9,Low
7.6,2.7,4.5,45,5,61.8,Low
8.0,8.6,10.6,0,2,48.9,High
7.3,9.0,6.1,15,9,81.5,Medium
6.5,9.1,6.8,0,1,49.2,High
7.8,6.6,4.4,15,1,65.2,Medium
8.0,8.2,3.7,30,7,91.7,Low
7.4,10.6,7.2,15,3,62.9,High
5.8,10.6,6.5,30,8,77.7,High
7.4,7.4,4.0,15,7,86.0,Low
8.7,7.8,2.4,0,7,86.0,Low
6.2,9.9,2.8,0,1,58.0,High
9.9,4.2,9.0,60,1,57.3,Low
6.3,6.8,4.5,0,2,60.3,Medium
7.0,10.4,5.2,0,2,55.3,High
6.1,9.6,9.6,45,5,66.9,High
7.3,8.3,3.2,90,9,100.0,Low
4.6,4.2,4.2,45,7,65.3,Low
6.2,7.4,4.1,0,2,60.9,High
5.5,6.2,10.0,0,5,48.0,High
7.2,8.2,11.0,90,5,63.0,High
8.4,5.7,7.9,45,8,85.3,Low
7.9,5.2,8.0,30,9,75.5,Low
3.7,3.0,4.5,0,8,59.2,Low
9.9,10.2,10.9,0,2,55.1,High
7.4,6.6,6.7,0,4,61.4,Medium
5.9,7.8,8.1,30,2,50.2,High
7.2,7.5,5.7,0,6,67.6,Medium
7.2,5.2,5.3,90,4,71.2,Low
6.1,4.7,10.2,0,7,51.9,Medium
7.3,5.3,7.3,45,2,62.7,Medium
6.1,5.9,9.6,0,9,65.7,Medium
6.4,8.3,6.6,30,5,75.1,Medium
6.0,5.7,3.9,0,1,47.0,High
5.0,11.3,4.5,45,3,59.7,High
7.2,9.8,6.3,30,4,70.5,High
7.8,9.3,4.4,0,3,70.1,High
7.7,7.2,3.2,45,6,88.0,Low
8.1,10.8,9.0,30,6,68.5,High
7.5,7.0,4.6,60,10,92.2,Low
6.3,7.4,6.3,60,7,74.1,Low
8.2,7.9,6.7,60,9,96.9,Low
5.1,9.0,4.5,0,10,79.0,Medium
5.7,8.9,9.6,0,9,66.6,High
5.7,6.5,3.2,90,7,83.1,Low
8.5,6.3,6.7,30,1,57.8,Medium
8.3,8.9,6.6,0,3,61.1,High
7.7,9.1,5.9,45,5,83.7,Medium
8.5,6.6,2.8,0,10,89.1,Low
5.8,4.0,8.2,45,6,60.4,Low
7.5,7.0,7.9,45,6,78.6,Medium
6.8,8.9,4.3,45,5,79.0,Medium
8.2,11.5,7.8,0,6,67.3,High
6.8,4.9,6.9,15,9,74.6,Low
6.5,6.6,2.8,15,1,60.7,Medium
7.8,6.6,3.9,30,1,70.4,Medium
8.2,10.5,8.8,0,9,81.6,Medium
6.1,7.4,6.8,30,8,79.4,Low
6.9,5.5,4.6,30,9,76.8,Low
5.5,8.7,3.9,30,7,82.0,Medium
3.5,6.6,4.7,45,10,82.9,Medium
7.3,4.8,4.9,30,6,75.0,Low
7.9,5.5,3.9,0,9,89.6,Low
7.4,11.3,1.6,30,2,68.5,High
4.3,8.3,8.9,45,4,53.0,High
6.5,7.7,8.4,15,2,60.0,High
3.9,7.0,2.8,30,6,73.5,Medium
8.9,8.1,6.3,0,1,64.4,High
5.5,8.1,3.7,15,7,78.1,Medium
8.8,8.1,5.3,60,7,93.7,Low
8.3,7.8,5.1,60,7,90.6,Low
5.7,9.4,4.9,30,4,66.6,High
5.4,7.6,11.0,45,8,78.8,High
7.5,5.3,4.9,60,5,72.3,Low
5.8,6.2,4.0,90,2,60.0,Low
7.1,3.1,4.1,30,5,62.8,Low
6.3,12.0,8.6,30,10,75.9,High
4.5,9.4,1.9,15,9,85.9,Medium
3.9,5.7,4.1,0,10,68.6,Low
7.3,6.9,9.6,15,1,47.8,High
6.2,6.1,6.6,45,2,60.2,Medium
6.2,10.9,6.5,45,10,82.1,Medium
8.0,4.4,11.3,60,8,64.0,Low
8.6,7.8,6.6,0,5,72.5,Medium
6.6,7.3,4.2,30,9,94.2,Low
6.5,9.3,5.3,0,6,70.0,Medium
7.7,7.3,3.2,0,8,89.0,Low
5.1,3.6,9.1,60,1,30.8,High
7.3,6.9,7.4,30,9,81.3,Low
7.8,5.4,8.8,45,9,89.2,Low
8.0,7.7,9.0,0,3,67.9,High
4.3,10.7,5.0,15,1,47.8,High
5.9,3.7,3.6,30,8,79.8,Low
5.8,5.7,5.9,0,8,72.1,Low
7.1,6.3,3.8,15,9,96.2,Low
7.7,6.7,6.4,0,6,75.3,Low
9.1,9.1,8.8,30,9,92.4,Medium
6.3,7.1,5.6,90,10,85.0,Low
6.3,8.4,6.4,45,9,86.5,Low
8.6,6.1,5.8,90,4,77.5,Low
7.4,8.0,8.0,45,5,75.6,Medium
8.8,9.2,4.3,60,6,92.8,Low
7.4,5.9,1.0,30,6,91.5,Low
5.4,9.2,7.2,30,10,83.4,Medium
5.1,7.6,8.5,15,2,43.0,High
4.8,9.8,7.1,45,4,51.0,High
7.9,7.1,4.4,0,9,88.4,Low
8.7,8.3,3.2,0,7,94.1,Low
9.6,7.4,7.2,60,9,99.4,Low
8.2,7.3,6.4,0,6,76.7,Medium
8.6,8.1,5.7,90,7,97.8,Low
6.2,8.7,10.6,45,9,76.7,Medium
5.4,4.8,3.6,15,4,60.3,Medium
8.2,10.7,10.4,30,9,78.7,Medium
7.6,3.4,6.1,45,3,61.5,Low
7.2,6.0,1.4,0,8,87.3,Low
7.5,7.3,5.6,45,3,77.2,Medium
7.5,8.4,8.4,45,3,60.8,High
8.8,11.0,5.1,0,3,75.2,High
8.8,3.4,2.3,0,9,91.1,Low
7.8,6.4,5.6,0,10,95.5,Low
8.2,2.8,3.9,0,3,53.5,Low
7.7,7.6,7.2,0,6,71.9,Medium
6.4,8.1,7.9,45,4,68.1,High
8.1,11.0,3.4,15,2,69.6,High
5.0,7.8,4.2,60,3,66.3,Medium
8.5,9.8,7.9,0,5,70.4,High
5.3,8.8,3.9,30,10,92.8,Low
7.4,6.5,3.3,30,4,76.2,Low
5.8,4.4,3.1,60,5,64.7,Low
7.8,8.1,6.9,30,1,71.2,High
7.0,4.2,6.8,15,4,52.8,Low
4.8,10.3,4.3,60,10,80.5,Medium
7.6,7.1,6.0,15,3,63.6,Medium
6.2,10.1,9.8,0,2,42.5,High
8.2,6.4,3.6,15,7,86.8,Low
7.0,8.1,1.1,45,10,100.0,Low
7.6,8.0,7.1,0,9,80.4,Medium
5.7,7.4,5.7,30,1,60.3,High
6.2,6.5,4.2,30,7,86.0,Low
6.4,8.4,7.6,60,1,56.8,High
8.2,5.5,8.1,0,5,63.2,Medium
9.3,4.8,1.0,0,1,72.0,Low
5.9,10.2,4.4,15,3,60.2,High
8.5,9.1,11.8,15,8,64.9,High
4.0,7.6,7.5,45,4,62.0,High
5.3,11.2,7.7,30,1,45.4,High
5.7,6.9,8.9,45,1,45.9,High
5.1,10.4,6.0,45,8,73.8,Medium
4.8,7.9,8.0,60,8,72.7,Medium
7.6,5.2,7.8,15,4,61.9,Medium
6.7,11.6,7.3,90,4,63.6,High
7.5,9.7,5.2,0,10,86.6,Low
8.0,7.2,6.4,45,2,68.3,Medium
7.4,9.1,4.5,30,2,60.7,Medium
7.9,6.6,6.0,45,6,78.4,Low
6.9,9.3,3.1,30,8,86.1,Medium
5.3,2.2,4.0,45,7,66.4,Low
8.5,5.3,5.3,60,7,85.5,Low
6.2,9.7,3.6,45,3,74.8,High
5.7,7.0,4.7,45,2,54.1,Medium
6.8,8.0,5.6,0,10,85.2,Low
5.7,4.5,7.0,0,7,60.5,Low
6.4,11.6,8.4,90,4,68.4,Medium
7.5,10.1,4.8,30,1,58.6,High
7.5,7.1,9.3,30,1,50.0,High
5.7,6.6,8.3,15,4,60.2,High
6.3,9.8,7.3,0,5,71.1,High
8.5,11.9,6.4,15,5,77.3,Medium
7.7,9.6,6.8,30,1,66.7,High
9.9,12.3,9.0,0,3,62.3,High
8.7,5.5,9.1,0,6,66.8,Medium
8.6,5.7,9.3,30,10,89.9,Low
5.1,4.9,6.1,30,7,62.9,Low
8.1,8.5,7.4,0,1,54.6,High
6.9,7.9,9.4,30,8,76.5,Medium
6.2,7.2,4.4,60,4,72.3,Low
7.2,9.3,5.2,30,9,84.9,Medium
8.3,10.2,6.0,60,6,85.9,Low
7.7,4.1,8.2,60,1,50.3,Medium
5.8,6.2,8.3,0,2,46.7,High
8.0,9.3,5.4,0,3,70.2,High
6.1,6.5,2.2,30,2,59.7,Medium
7.3,5.7,6.6,30,10,88.8,Low
6.6,9.7,3.7,15,7,89.6,Medium
6.7,4.7,2.3,15,1,63.7,Medium
8.1,6.8,2.8,30,9,82.2,Low
5.5,8.2,6.8,0,2,54.4,High
9.7,6.2,9.4,90,4,68.3,Low
4.5,9.2,6.1,0,8,73.2,High
6.2,6.2,6.5,60,3,67.0,Medium
7.5,10.6,9.0,0,9,75.1,Medium
7.8,7.2,2.1,0,7,77.9,Low
6.9,9.0,7.3,0,10,81.9,Low
6.9,9.1,6.0,90,3,68.5,Medium
7.6,6.1,7.4,0,3,58.9,Medium
6.7,3.0,4.8,30,5,61.7,Low
9.0,8.3,4.0,60,5,95.1,Low
8.2,7.7,6.4,30,10,93.3,Low
8.2,8.7,10.1,15,5,73.1,High
5.6,7.0,8.2,90,9,82.3,Low
6.9,6.6,4.7,60,9,87.8,Low
6.6,11.9,2.6,15,6,75.2,High
5.6,4.3,1.8,30,7,80.4,Low
7.5,9.1,9.3,90,10,95.2,Low
6.2,6.2,3.6,90,8,78.3,Low
7.9,6.8,5.2,15,9,83.3,Low
5.5,6.8,9.3,45,6,59.6,Medium
9.4,5.7,2.0,15,8,100.0,Low
5.7,8.8,9.7,15,2,52.6,High
7.3,10.6,5.4,0,10,89.0,Medium
8.1,8.5,3.1,0,8,96.3,Low
6.2,7.7,5.4,30,2,69.7,High
8.2,5.3,4.2,30,8,88.0,Low
5.3,8.6,7.1,0,2,55.5,High
9.0,12.2,4.4,15,3,72.2,High
7.0,6.7,1.2,15,7,92.0,Low
6.2,6.7,5.4,90,9,87.3,Low
6.6,6.3,2.6,60,3,70.4,Low
8.1,6.4,6.5,15,5,69.0,Medium
6.2,1.5,3.0,60,9,75.0,Low
6.0,8.4,4.8,15,7,81.1,Medium
6.7,5.6,6.5,30,2,62.3,Medium
5.4,4.0,5.5,90,5,62.4,Low
9.5,9.2,6.6,15,5,89.5,Medium
6.2,5.1,7.7,30,9,70.8,Low
8.2,6.8,3.1,0,2,70.4,Medium
7.3,10.7,5.8,0,1,56.1,High
5.6,4.4,1.0,30,4,65.4,Low
7.0,4.1,6.6,90,4,63.6,Low
8.1,8.1,5.2,30,1,67.2,Medium
6.7,10.0,3.5,60,10,90.9,Low
8.7,4.0,6.8,60,7,74.4,Low
8.4,8.4,8.9,0,2,59.1,High
8.3,8.8,4.8,15,9,91.0,Low
6.4,3.0,3.6,30,7,67.4,Low
5.5,9.3,6.4,30,7,75.9,Medium
6.1,9.4,2.7,0,1,53.5,High
7.3,6.8,4.3,90,9,99.0,Low
7.8,10.3,9.1,45,10,84.2,Medium
4.0,10.0,6.2,15,9,70.7,Medium
7.0,7.7,1.3,30,2,71.3,Medium
7.2,6.5,1.5,0,10,92.8,Low
6.6,5.4,6.4,30,9,79.0,Low
8.8,7.4,8.2,60,2,66.6,Medium
7.6,8.8,2.0,60,2,73.6,Medium
8.8,6.8,7.1,15,8,82.6,Low
6.7,2.7,9.3,30,3,42.5,Medium
8.3,10.3,10.7,30,3,60.4,High
9.3,7.9,6.8,15,7,91.1,Low
8.8,6.7,7.3,0,10,88.1,Low
5.5,9.4,1.0,30,6,83.6,Low
6.6,10.9,11.2,30,7,65.2,High
6.5,1.3,4.6,0,6,55.3,Low
7.7,8.5,3.7,0,9,94.0,Low
8.0,4.4,5.4,0,2,50.9,Medium
5.8,8.6,9.8,15,8,65.1,High
7.1,7.8,11.5,30,6,71.1,High
4.2,8.9,6.3,0,4,58.6,High
9.0,6.4,8.5,0,6,75.0,Medium
6.3,3.4,6.1,60,6,61.3,Low
7.1,6.5,3.4,0,10,83.8,Low
6.6,8.4,9.7,30,3,53.1,High
8.6,9.7,4.4,90,8,99.0,Low
3.5,4.9,9.8,30,5,44.3,High
7.0,9.8,9.2,45,10,87.5,Low
6.9,6.1,7.5,15,4,55.4,Medium
6.4,8.3,10.6,0,2,45.1,High
9.4,6.4,11.6,30,10,88.3,Low
5.8,7.9,5.6,30,1,51.7,High
8.1,9.5,4.0,0,7,85.2,Medium
7.5,4.8,1.3,30,10,87.5,Low
8.8,6.0,11.6,60,3,57.9,Medium
6.1,7.9,4.9,0,3,71.8,High
6.0,12.8,8.8,30,3,50.2,High
8.5,5.6,4.1,30,10,99.8,Low
7.6,12.0,9.8,45,3,57.4,High
4.8,11.9,4.2,45,2,57.2,High
6.2,7.3,3.0,45,6,75.6,Low
7.5,6.8,5.5,15,10,97.2,Low
8.2,6.0,4.7,0,3,73.7,Medium
6.0,7.3,7.5,15,1,47.6,High
3.5,4.4,5.9,30,10,72.6,Low
7.7,7.3,7.6,45,9,90.5,Low
5.3,10.8,5.3,90,6,77.2,Medium
4.2,6.2,4.3,30,6,66.7,Medium
3.5,7.0,4.5,30,10,77.3,Medium
8.1,3.8,11.1,30,9,73.8,Low
7.2,8.3,6.6,0,2,61.1,High
6.7,8.1,1.0,30,10,100.0,Low
8.9,7.6,4.7,30,9,100.0,Low
7.9,7.0,6.2,90,3,80.4,Low
9.3,6.9,10.6,15,3,56.3,Medium
5.1,8.6,8.6,90,3,58.0,High
7.0,7.4,3.7,30,1,62.9,Medium
4.7,8.2,12.0,0,10,64.7,High
6.7,8.0,5.9,0,7,75.0,Medium
6.7,10.0,9.1,0,10,73.0,Medium
7.9,9.0,3.1,30,7,89.3,Low
7.1,7.9,1.0,0,2,76.0,Medium
7.9,10.8,2.5,15,6,82.2,Medium
8.0,8.4,1.0,90,4,98.4,Low
10.0,10.4,11.3,30,7,71.0,Medium
6.6,8.8,6.5,45,7,72.8,Medium
5.7,3.4,3.7,0,4,52.4,Low
7.3,10.4,7.1,30,3,58.2,High
5.9,7.8,6.5,0,7,71.9,Medium
9.1,7.4,7.6,60,9,92.3,Low
6.6,8.1,9.0,0,4,53.8,High
6.2,6.7,5.3,30,6,67.6,Medium
6.3,8.0,3.8,30,7,84.8,Medium
8.0,6.2,8.1,30,10,88.0,Low
6.8,10.3,8.0,45,3,57.1,High
6.1,7.3,6.3,0,5,64.7,Medium
9.3,6.7,11.4,15,1,49.7,High
5.8,5.5,4.9,45,6,69.8,Low
7.0,8.1,3.8,30,5,87.3,Medium
7.9,7.9,7.0,15,7,90.4,Medium
4.7,8.4,4.3,0,9,76.8,Low
7.7,5.2,7.2,45,4,62.9,Low
5.5,4.0,3.9,90,9,83.8,Low
8.2,8.9,5.0,30,6,84.2,Medium
5.7,10.8,10.7,60,5,58.7,High
8.0,5.2,5.0,30,2,63.0,Low
8.5,11.0,4.0,0,1,63.0,High
8.2,8.1,8.9,0,8,80.2,Medium
7.4,7.5,3.4,30,6,85.8,Low
6.7,6.6,4.3,30,7,78.3,Low
6.2,4.5,7.4,45,6,63.2,Low
9.1,9.7,8.3,30,10,90.8,Low
6.0,5.8,9.1,90,7,59.0,Low
5.5,5.8,4.1,30,9,79.7,Low
7.9,9.7,7.5,15,5,73.3,High
5.9,3.4,4.8,0,1,41.7,Medium
5.7,4.1,4.5,30,1,46.1,Medium
5.0,7.5,9.0,60,9,71.3,Medium
6.3,8.1,4.6,0,5,73.3,Medium
6.9,8.6,6.7,90,2,65.1,Medium
7.3,6.8,6.4,90,3,73.2,Medium
8.3,13.1,3.3,30,1,64.6,High
7.7,7.0,8.4,15,6,64.9,Medium
6.7,7.0,7.4,0,6,70.8,Medium
6.7,5.7,1.0,0,3,74.5,Low
7.7,7.8,6.7,0,3,66.6,High
8.8,8.9,4.1,30,7,91.7,Low
7.2,10.1,8.7,0,1,46.5,High
6.3,4.2,2.4,45,5,69.7,Low
5.6,7.0,5.1,15,3,58.8,Medium
5.0,8.5,6.9,0,5,63.2,High
7.9,8.8,6.1,30,4,75.8,Medium
7.8,7.5,7.9,90,6,74.3,Low
7.8,8.7,2.2,30,9,93.2,Low
6.8,5.7,10.1,30,2,44.1,High
9.0,10.9,7.3,45,10,89.8,Low
6.3,9.7,9.4,45,8,73.4,High
8.3,4.5,8.2,60,2,55.9,Low
6.9,5.1,6.0,0,4,60.9,Low
6.1,5.2,2.8,60,9,93.7,Low
7.8,9.0,4.6,15,4,72.4,Medium
7.6,4.7,10.0,60,7,63.7,Medium
7.5,6.8,9.5,0,5,56.6,Medium
7.1,8.5,4.5,60,2,67.9,Medium
6.9,7.4,1.0,90,8,100.0,Low
10.3,8.1,5.5,0,10,100.0,Low
8.7,5.2,5.3,90,10,100.0,Low
8.0,8.8,5.4,0,2,61.6,High
7.2,6.2,7.3,0,3,55.7,High
8.4,6.8,8.2,15,10,84.2,Low
7.7,8.0,8.5,90,7,91.8,Low
7.0,7.7,7.1,30,5,72.5,Medium
6.6,7.6,1.5,30,10,99.9,Low
6.9,5.8,5.1,30,3,65.0,Medium
3.5,6.8,11.8,90,2,38.6,High
7.3,7.5,6.9,45,6,79.0,Low
6.3,4.5,6.9,0,10,70.0,Low
9.2,6.5,6.9,15,1,68.2,Medium
7.0,8.4,7.0,0,8,74.3,Medium
5.3,4.7,1.0,30,5,71.6,Low
6.9,10.0,5.4,0,5,71.3,High
5.5,10.3,5.9,0,2,51.2,High
7.7,4.8,9.2,60,7,70.6,Low
7.4,10.5,6.1,15,5,68.8,High
8.3,7.2,1.9,30,8,94.0,Low
5.9,8.4,7.1,15,5,72.2,High
7.0,6.4,4.0,0,9,83.1,Low
5.1,9.5,3.0,15,5,64.9,Medium
8.0,8.4,3.9,15,3,72.4,Medium
7.7,5.7,7.4,60,2,66.6,Medium
7.7,4.9,9.1,15,5,68.1,Low
7.0,4.3,7.2,15,10,76.6,Low
7.6,7.9,7.6,45,10,94.0,Low
9.2,8.8,7.2,45,5,88.3,Low
6.6,8.9,6.3,45,6,72.0,Medium
7.2,7.2,7.7,90,2,68.1,Medium
5.5,5.0,1.0,45,5,81.6,Low
5.8,6.0,6.3,15,1,52.3,High
7.1,10.0,3.4,45,3,72.2,Medium
8.5,6.4,8.9,30,3,64.0,Medium
6.6,7.8,5.6,0,3,71.4,High
6.7,5.1,6.1,15,3,57.3,Medium
6.4,8.2,2.2,0,8,84.1,Medium
6.3,6.5,8.5,0,1,47.6,High
7.4,9.8,7.6,0,6,65.1,High
4.9,9.2,7.4,0,6,57.5,High
8.8,6.4,4.0,60,1,71.2,Low
6.1,7.2,4.1,60,1,64.4,Medium
8.0,6.3,6.6,30,3,62.6,Medium
5.2,4.4,4.3,45,8,74.2,Low
7.9,5.6,7.1,0,6,67.0,Low
7.9,7.9,1.0,60,4,94.4,Low
7.5,8.2,4.8,30,5,79.8,Medium
5.6,7.8,10.5,0,10,69.4,Medium
7.3,6.8,7.1,0,3,59.5,Medium
5.3,9.6,6.4,15,6,71.3,High
6.6,7.6,11.0,0,6,62.9,High
8.4,9.0,1.0,15,6,86.8,Low
8.1,3.6,4.0,0,9,78.5,Low
7.0,1.0,5.0,0,10,69.4,Low
5.6,8.1,8.1,0,8,61.3,High
7.9,4.4,8.2,90,6,74.2,Low
7.0,7.0,3.8,0,2,61.0,Medium
3.8,6.8,8.5,0,4,42.7,High
8.1,11.0,5.0,30,6,76.3,Medium
7.0,8.4,9.0,60,9,88.0,Medium
8.7,7.9,3.4,15,2,79.1,Medium
5.5,9.3,5.7,60,6,72.0,Medium
3.5,8.3,4.8,15,10,75.4,Medium
7.4,6.5,8.6,0,10,78.8,Low
7.4,9.9,4.7,15,10,96.7,Low
4.6,5.1,5.9,30,7,62.3,Medium
5.6,8.2,7.3,15,8,66.1,High
10.9,4.1,7.4,30,9,88.9,Low
6.6,7.9,8.2,0,5,65.2,High
8.0,7.9,6.5,45,9,93.5,Low
6.1,11.2,5.0,15,9,78.4,Medium
4.1,4.1,5.1,30,7,60.9,Low
6.8,6.2,6.1,30,2,55.0,Medium
6.6,9.3,6.6,30,8,83.3,Medium
6.4,8.2,5.6,0,5,67.6,High
6.8,7.9,6.0,45,8,84.2,Low
7.4,5.4,2.2,45,2,72.0,Low
6.8,6.2,7.7,0,7,68.3,Medium
5.2,10.2,6.5,90,5,75.5,High
7.7,7.4,8.5,30,4,71.8,Medium
4.3,8.3,6.0,30,10,77.6,Medium
4.1,7.2,1.7,0,6,79.4,Medium
8.0,4.9,5.1,30,5,75.7,Low
7.7,9.6,5.5,0,6,76.1,Medium
6.9,8.6,7.9,15,9,77.0,Medium
5.0,12.6,1.0,15,1,55.5,High
6.0,5.3,6.1,45,1,43.9,Medium
6.6,9.3,7.3,0,6,69.4,High
4.8,4.6,4.3,45,2,47.1,Medium
6.0,7.8,6.2,15,8,79.7,Medium
7.9,9.6,4.4,15,7,82.1,Medium
9.0,2.9,4.2,45,6,77.7,Low
6.4,7.0,5.0,30,4,66.4,Medium
8.1,6.3,4.2,15,9,87.0,Low
4.3,6.0,7.7,15,7,61.5,Medium
7.9,8.3,4.2,15,7,84.6,Low
5.9,10.0,3.7,30,5,68.7,Medium
7.4,7.2,10.4,15,1,44.4,High
6.7,8.0,8.4,45,2,63.4,High
8.8,7.8,1.3,30,8,98.5,Low
5.8,7.5,4.1,0,5,70.0,Medium
7.9,5.1,6.6,15,2,65.9,Medium
6.6,9.9,6.8,0,5,61.3,High
6.8,8.1,2.3,15,8,88.0,Low
6.7,8.4,8.9,30,4,66.9,High
5.8,5.7,8.1,30,3,46.9,High
7.0,6.5,7.2,45,5,73.6,Medium
6.9,7.1,9.4,0,7,64.8,Medium
7.3,4.1,7.1,60,2,59.3,Medium
7.1,3.8,7.1,15,1,47.3,Medium
8.1,6.2,9.9,15,5,64.8,Medium
8.3,8.6,8.8,30,7,76.6,Medium
